,name,region,tel,keyword,photo,address,lat,lon
515,용평골프클럽,강원 평창군,1522-3111,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=378fd683-6f0a-4ff3-84b6-27ac0ad08722&thumb,강원도 평창군 대관령면 올림픽로 715,37.65094444,128.7055569
516,봉포다이빙,강원 고성군,033-631-1565,"['다이빙체험', '레포츠', '봉포다이빙', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9770ce31-f5fe-4236-bb9d-f9ae97321dec&thumb,강원도 고성군 토성면 봉포해변길 114,38.25088876,128.56730100000001
517,아야진 스쿠버리조트,강원 고성군,033-632-8182,"['레포츠', '스쿠버체험', '아야진스쿠버리조트', '아이와함께', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b7fde539-5124-4fc6-a347-a05987e26222&thumb,강원도 고성군 토성면 아야진해변길 104,38.27400369,128.5561386
518,아야진항 배낚시,강원 고성군,010-5694-1230,"['강원권', '고성바다', '고성바다낚시', '레포츠', '바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=83ade91b-c8cf-4d77-a515-f0185c0e5ea5&thumb,강원도 고성군 토성면 아야진해변길 80,38.27214478,128.5560294
519,휴가를 부탁해 캠핑장,강원 영월군,010-5410-8591,"['레포츠', '야외캠핑장', '영월캠핑장', '오토캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f444b759-e799-4442-bbd5-cb83f0674b78&thumb,강원도 영월군 김삿갓면 내리계곡로 1024,37.10344411,128.68284440000002
520,월척낚시터,강원 춘천시,033-243-2271,"['강원권', '레포츠', '민물낚시', '춘천낚시', '춘천낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=866d4105-f157-44da-9800-731c2805c0a1&thumb,강원도 춘천시 서면 박사로 914-14,37.89784898,127.69451979999998
521,서울스키,강원 횡성군,033-344-4441,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=009e2a07-fdcb-4cc0-b5ba-25c6309afa1f&thumb,강원도 횡성군 둔내면 고원로 404,37.497454,128.2391171
522,좋은친구들,강원 정선군,1644-5822,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cb43bc2d-f9f9-4eb6-9cd6-949990279249&thumb,강원도 정선군 고한읍 고한로 8,37.20960347,128.8413399
523,알프스스키,강원 평창군,033-336-1777,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c2fa944-a539-4efa-8e3f-9eb744033dae&thumb,강원도 평창군 대관령면 올림픽로 18,37.67720095,128.7001023
524,교암 스쿠버리조트,강원 고성군,033-632-1187,"['교암스쿠버리조트', '교암해수욕장', '레포츠', '스킨스쿠버다이빙']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f49aebc-b209-466c-be1c-179291450c67&thumb,강원도 고성군 토성면 천학정길 12,38.28928623,128.5478624
525,마대산장 캠핑장,강원 영월군,033-375-5114,"['레포츠', '마대산장캠핑장', '야외캠핑장', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0ce57bff-b02c-4e97-81d5-129515e7d74d&thumb,강원도 영월군 대야리 116-3,37.10796724,128.5619585
526,기사문항 배낚시,강원 양양군,033-672-8988,"['강원권', '레포츠', '바다낚시', '배낚시', '양양바다', '양양바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0b1fcec5-1d4c-4749-a97c-a264207cf747&thumb,강원도 양양군 현북면 기사문리,38.0083682,128.7260957
527,아리울 캠핑장,강원 원주시,010-4463-6420,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9522fbf7-1513-4140-bd56-ba4e2e05fe68&thumb,강원도 원주시 신림면 재사동길 143,37.237885600000006,128.1640233
528,광명낚시터,강원 춘천시,033-243-5127,"['강원권', '레포츠', '민물낚시', '춘천낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da6e2151-07fd-44ac-bcb6-5f405ea4041d&thumb,강원도 춘천시 서면 박사로 741-11,37.88621512,127.683806
529,판운 캠핑장,강원 영월군,033-375-0157,"['레포츠', '야외캠핑장', '영월캠핑장', '판운캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=00d3201d-03b0-44d0-837c-7460529a9bc3&thumb,강원도 영월군 주천면 미다리길 58,37.29153777,128.3265636
530,호식이 캠핑장,강원 영월군,010-3181-6696,"['레포츠', '야외캠핑장', '영월캠핑장', '호식이캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=255134dd-e4f7-44bf-9e88-def3185ce0aa&thumb,강원도 영월군 주천면 중선로 215,37.31163628,128.31879479999998
531,힐링 캠프,강원 영월군,010-3331-3254,"['레포츠', '야외캠핑장', '영월캠핑장', '힐링캠프']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3cd84e04-aa7a-405c-a349-d73139af4bee&thumb,강원도 영월군 수주면 무릉법흥로 1208-7,37.36410794,128.2734027
532,사이클경기장,강원 양양군,033-670-2883,"['레포츠', '사이클경기장', '아이와함께', '이색경기장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8143ae80-4d4a-43b2-a416-0ee1d99cf8b3&thumb,강원도 양양군 양양읍 군청길 1,38.07550927,128.6189563
533,호호캠핑장,강원 원주시,010-5180-2351,"['레포츠', '야외캠핑장', '원주캠핑장', '호호캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4a17ed65-8d9f-4024-ba73-3a3a1c70184d&thumb,강원도 원주시 신림면 무시정길 16,37.25180467,128.0824294
534,한터둘레길,강원 원주시,033-737-2111,"['강원트레킹코스', '레포츠', '트레킹', '한터둘레길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=34418d05-96ce-48fc-88ae-4fa2c8404f6d&thumb,강원도 원주시 호저면 대덕길 133,37.42552234,127.93855970000001
535,한다리골야영장,강원 원주시,010-9674-0101,"['레포츠', '원주야영장', '원주캠핑장', '한다리골야영장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7625e04e-f079-4ca6-bcd7-f27066bfbf50&thumb,강원도 원주시 소초면 백교길 84-15,37.42608775,128.0645576
536,오리온스,강원 횡성군,033-342-9784,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키 강습소', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2cd40a90-0288-4251-8045-3e63dbab88d3&thumb,강원도 횡성군 둔내면 고원로412번길 6,37.49683527,128.2396631
537,수산항 배낚시,강원 양양군,033-672-3739,"['강원권', '레포츠', '바다낚시', '배낚시', '양양바다', '양양바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=030d4a05-e2f8-497c-b0e8-c79af3a3865a&thumb,강원도 양양군 손양면 수산리,38.07930952,128.6715418
538,매화마을 녹색길,강원 평창군,033-330-2399,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f43ccb7-4e28-44c9-b97d-6b9d3da28a6b&thumb,강원도 평창군 도돈리 29-31,37.32734958,128.3717113
539,동해종합운동장,강원 동해시,033-539-3560,"['동해운동장', '레포츠', '종합휴식공간', '천연잔디구장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=72b84842-85b6-42a4-bab0-14e63caaf9a6&thumb,강원도 동해시 덕골길 10,37.51606095,129.1021986
540,느티나무 캠핑장,강원 영월군,010-9963-0201,"['느티나무캠핑장', '레포츠', '야외캠핑장', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d198640c-0673-4735-b9ba-27b9b9a1585a&thumb,강원도 영월군 김삿갓면 내리계곡로 1061,37.10398598,128.6784954
541,외룡캠핑장,강원 영월군,033-378-5376,"['가족과함께', '레포츠', '아이와함께', '영월캠핑장', '외룡캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=db218ab1-1bfe-431b-a97e-c1d2af966fda&thumb,강원도 영월군 김삿갓면 영월동로 2696,37.11374321,128.6662789
542,천진항배낚시,강원 고성군,033-631-7894,"['강원권', '고성바다', '고성바다낚시', '레포츠', '바다낚시', '배낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6b0ed6bb-12af-4e8e-93f7-822a03b7dcb8&thumb,강원도 고성군 토성면 천진리,38.25781325,128.5495771
543,산솔 캠핑장,강원 영월군,010-9775-7474,"['레포츠', '산솔캠핑장', '야외캠핑장', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bcd184b6-cac4-4890-a390-71e6616f9a12&thumb,강원도 영월군 중동면 녹전리 193,37.14690521,128.7077736
544,솔밭캠프,강원 영월군,010-5483-7066,"['레포츠', '솔밭캠프', '야외캠핑장', '영월캠핑장', '캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0a736a6d-3daf-4e9e-8943-6732c2914b56&thumb,강원도 영월군 수주면 무릉법흥로 715-20,37.32938121,128.268993
545,약수터캠핑장,강원 영월군,010-2201-8824,"['레포츠', '야외캠핑장', '약수터캠핑장', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=af4844ec-573f-4b78-ab14-22ab065d7a48&thumb,강원도 영월군 중동면 태백산로 1133-7,37.14634425,128.6769979
546,솔밭가족캠프촌,강원 양양군,033-672-8782,"['가족과함께', '레포츠', '솔밭가족캠프촌', '아이와함께', '양양캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1582143c-c02b-490c-8bb6-a0e23c2e0e0a&thumb,강원도 양양군 손양면 송평길 38,38.09098838,128.6538245
547,행복빌리지캠핑장,강원 원주시,010-9317-2559,"['레포츠', '야외캠핑장', '원주캠핑장', '행복빌리지캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3bea425e-2256-4792-b419-1f53c30d2801&thumb,강원도 원주시 신림면 신림황둔로 662,37.25139215,128.1361799
548,장구봉길,강원 원주시,033-733-1330,"['레포츠', '원주트레킹코스', '장구봉길', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,강원도 원주시 상지대길 80,37.37046377,127.9342686
549,월운여울길,강원 원주시,033-737-2111,"['강원권', '레포츠', '원주트레킹코스', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=592d8605-dd78-44df-ac7f-b83efe6a8706&thumb,강원도 원주시 강변로 385,37.34175638,127.9622374
550,신포리낚시터,강원 춘천시,033-243-8351,"['강원권', '레포츠', '민물낚시', '춘천낚시', '춘천낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=959f32d2-d81c-4fad-9fe1-3c1249e58fe1&thumb,강원도 춘천시 사북면 지촌길 36-6,38.03134884,127.644624
551,그린낚시터,강원 춘천시,033-255-1314,"['강원권', '낚시', '레포츠', '민물낚시', '춘천낚시', '춘천낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0f4e85b0-9638-4c5b-9250-ad4818a665e1&thumb,강원도 춘천시 강창골길 64,37.86744581,127.70022279999999
552,금천낚시터,강원 태백시,033-581-3132,"['강원권', '레포츠', '민물낚시', '태백낚시', '태백낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8b790765-8299-4e15-bac7-cc90c77f5207&thumb,강원도 태백시 금천길 159,37.09384758,128.9953468
553,공현진항 배낚시,강원 고성군,010-8631-7880,"['강원권', '고성바다', '고성바다낚시', '레포츠', '바다낚시', '배낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=30f75b5b-68b7-4377-a20a-44bf990b8f6e&thumb,강원도 고성군 공현진해변길,38.35438522,128.5107391
554,포안캠핑장,강원 영월군,033-374-1426,"['레포츠', '야외캠핑장', '영월캠핑장', '포안캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9412255b-8ebb-49a8-b474-c9b23e53cb77&thumb,강원도 영월군 수주면 두산리 224,37.31320032,128.17719820000002
555,저금어지길,강원 원주시,033-737-2111,"['강원권여행', '레포츠', '원주트레킹코스', '저금어지길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=432d075f-17ea-4b1e-8b41-3449255f7361&thumb,강원도 원주시 호저로 226,37.39548162,127.937183
556,반계낚시터,강원 원주시,033-731-4650,"['강원권', '레포츠', '민물낚시', '원주낚시', '원주낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=294b70c0-65b1-4d12-a804-40dc7b746efe&thumb,강원도 원주시 문막읍 반계리 산 1,37.302575299999994,127.79906979999998
557,귀운낚시터,강원 원주시,033-761-5744,"['강원권', '레포츠', '민물낚시', '원주낚시', '원주낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1f9a6d9c-4bbf-4bd7-b2d6-66db8a1bcd36&thumb,강원도 원주시 귀래면 귀래리 1412-2,37.22547308,127.8598637
558,아날로거 무릉도원점,강원 영월군,033-375-4752,"['글램핑', '레포츠', '법흥계곡', '아날로거무릉도원캠핑장', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c25c04e4-f52b-45b0-a953-3b54fe8304d5&thumb,강원도 영월군 수주면 아래골길 10,37.29277068,128.2753723
559,소치길,강원 인제군,033-460-2170,"['농촌체험', '농촌테마마을', '레포츠', '소치길', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ce029bc7-2e1f-4a1b-8d96-e614ac45f5e8&thumb,강원도 인제군 남면 갑둔리,37.91512972,128.1442356
560,연가리 조침령길,강원 인제군,033-460-2170,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5ba42b9-3726-4032-af28-79b1221a7a2d&thumb,강원도 인제군 기린면 조침령로 1436-8,37.97449705,128.436899
561,구학리산채관광마을,강원 원주시,070-7075-9898,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9140ddda-e2d6-4050-8d44-1701cd374a8a&thumb,강원도 원주시 신림면 구학산로 1624,37.21058217,128.0635688
562,호반낚시터,강원 춘천시,033-263-5179,"['강원권', '레포츠', '민물낚시', '춘천낚시', '춘천낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fec67fa0-f582-4871-bf1f-812e1a46182a&thumb,강원도 춘천시 송암길 47,37.85281146,127.68668799999999
563,삼천낚시터,강원 춘천시,033-251-3145,"['강원권', '레포츠', '민물낚시', '춘천낚시', '춘천낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=03439c3a-2eed-42f5-9db4-e573fb64d7a8&thumb,강원도 춘천시 삼천동 335-1,37.86300615,127.6908953
564,고탄리낚시터,강원 춘천시,033-244-4300,"['강원권', '레포츠', '민물낚시', '춘천낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8f35a0c4-b71b-4fc6-8629-73ea421c591d&thumb,강원도 춘천시 사북면 춘화로 337,37.98003844,127.6913541
565,구룡레저타운야영장,강원 원주시,033-732-0995,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=28f2b21f-a804-49bf-a556-63b1d3d27eae&thumb,강원도 원주시 소초면 학곡리 530-1,37.44011003,128.0546148
566,풍경,강원 영월군,033-372-9720,"['레포츠', '아이와함께', '영월캠핑장', '풍경캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b2a27a83-801c-48f9-8da9-91e17d08076c&thumb,강원도 영월군 수주면 법흥리 704,37.32690687,128.26176529999998
567,웅진리낚시터,강원 양구군,033-480-2251,"['강원권', '레포츠', '민물낚시', '양구낚시', '양구낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=947140c9-9a3c-4e49-9fee-52cad0bcdd4c&thumb,강원도 양구군 양구읍 웅진리 490,38.06076163,127.9408176
568,청룡레저,강원 철원군,033-455-6123,"['레저공간', '레포츠', '청룡레저']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e2907890-8226-4ce7-966c-571c411cbb92&thumb,강원도 철원군 동송읍 태봉로 1850,38.18941525,127.2862685
569,오투리조트스키장,강원 태백시,033-580-7000,"['겨울레포츠', '레포츠', '스키장', '오투리조트']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1cd84479-adb4-4db9-bd4b-8097130521ca&thumb,강원도 태백시 서학로 861,37.17171176,128.9587558
570,천진 스쿠버리조트,강원 고성군,070-4232-1005,"['레포츠', '스쿠버체험', '이색체험', '천진스쿠버리조트']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b57b18e0-1348-45dd-a710-5aa9260a3db6&thumb,강원도 고성군 토성면 천진해변길 46,38.26056603,128.56066909999998
571,운학캠프,강원 영월군,010-3756-5640,"['계곡캠핑장', '레포츠', '아이와함께', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b493ef6f-3949-4e2a-aef3-49f4bf3dd445&thumb,강원도 영월군 수주면 학산길 26-9,37.31928446,128.188241
572,청산캠프,강원 영월군,010-8878-9180,"['레포츠', '야외캠핑장', '영월캠핑장', '캠프장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a2becee4-0cea-4b53-a20a-a75172677d38&thumb,강원도 영월군 수주면 무릉법흥로 782-10,37.33092075,128.2747621
573,샌드파인골프클럽(샌드파인GC),강원 강릉시,033-640-0600,"['강릉골프장', '골프장', '레포츠', '샌드파인골프클럽']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,강원도 강릉시 저동등길 53,37.79622492,128.8810137
574,메이플비치골프,강원 강릉시,033-823-2000,"['강릉골프장', '골프장', '레포츠', '메이플비치골프']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,강원도 강릉시 강동면 하시동리 산101,37.74765042,128.9689648
575,원평리낚시터,강원 춘천시,033-243-6820,"['강원권', '레포츠', '민물낚시', '춘천낚시', '춘천낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a1a5357c-c4d7-4e1f-bb58-7f69d886f104&thumb,강원도 춘천시 사북면 원평길 36-64,38.00295664,127.6436077
576,소문난드림낚시터,강원 춘천시,033-244-8831,"['강원권', '레포츠', '민물낚시', '춘천낚시', '춘천낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=983e5333-8de4-4fe6-a486-987932c08833&thumb,강원도 춘천시 서면 덕두원리,37.86793175,127.6424443
577,자연이랑 캠프,강원 영월군,010-3450-3093,"['레포츠', '야외캠핑장', '영월캠핑장', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=57306092-19ee-4699-b037-86acd29313b5&thumb,강원도 영월군 수주면 무릉법흥로 1174,37.36078801,128.2746199
578,정든오토캠프,강원 영월군,033-372-1388,"['레포츠', '영월캠핑장', '오토캠핑장', '정든오토캠프']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c171d32b-4633-4209-8a74-ef9be7a5708e&thumb,강원도 영월군 수주면 무릉법흥로 644-9,37.3249562,128.26303719999999
579,지구캠프,강원 영월군,033-374-5003,"['가족과함께', '레포츠', '아이와함께', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aacbd32d-b69e-4606-830b-b957ed773c65&thumb,강원도 영월군 수주면 무릉법흥로 1104,37.35528841,128.2787348
580,황토와 통나무 캠프,강원 영월군,070-8821-2615,"['가족과함께', '레포츠', '아이와함께', '영월캠핑장', '영월펜션']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=634ea04f-b851-45b3-8dbc-abf0490cdc94&thumb,강원도 영월군 수주면 백년계곡길 66-16,37.37167517,128.2737624
581,상무룡리낚시터,강원 양구군,033-481-6382,"['강원권', '레포츠', '민물낚시', '양구낚시', '양구낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bb97bbec-2d5e-41a9-aa89-7cae88d396fd&thumb,강원도 양구군 양구읍 상무룡로 786-18,38.14518786,127.9013311
582,꿈엔들캠프,강원 영월군,010-5574-2500,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=988619ed-c45c-4f99-bf8f-b59b4dfc3400&thumb,강원도 영월군 수주면 무릉법흥로 968-12,37.3428711,128.28097979999998
583,춘천 박사마을 어린이 글램핑장,강원 춘천시,033-240-1791,"['가족여행', '강원도', '강원도여행', '글램핑장', '레포츠', '춘천', '춘천글램핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5f5f9727-83ff-41b8-b7a5-e44bcc08e6a5&thumb,강원도 춘천시 서면 박사로 770,37.88754095,127.6857843
584,강릉 중앙시장,강원 강릉시,033-648-2285,"['강릉중앙시장', '강원권', '먹거리', '쇼핑', '전통시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5f1863e-4b55-4cc9-8f68-59e8e8fe85b4&thumb,강원도 강릉시 금성로 21,37.75400020000001,128.8985828
585,속초관광수산시장 (구: 중앙시장),강원 속초시,033-635-8433,"['가족여행', '강원권', '사계절', '속초관광수산시장', '속초중앙시장', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c58a355b-45a5-4e43-b6e9-fb79102f7ce4&thumb,강원도 속초시 중앙로147번길 12,38.2039602,128.590525
586,"정선 아리랑시장 (2, 7일)",강원 정선군,1544-9053,"['2012', '가족여행', '강원권', '사계절', '쇼핑', '쇼핑 부문', '수상내역', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f7c756d2-5abf-49fc-8786-b9021905be14&thumb,강원도 정선군 정선읍 봉양7길 39,37.3803926,128.6651696
587,강릉 주문진수산시장,강원 강릉시,033-661-7302,"['가족여행', '강릉주문진수산시장', '강원권', '기차여행', '나들이', '나홀로여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=efd94183-c404-46f5-bf00-362a4fcb54eb&thumb,강원도 강릉시 주문진읍 시장1길 4-1,37.8910555,128.82786090000002
588,"봉평5일장 / 봉평시장 (2, 7 일)",강원 평창군,033-330-2771,"['가족여행', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리', '봉평시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2427674f-c7d5-4a91-a5e0-420f063b7aa3&thumb,강원도 평창군 봉평면 동이장터길 14-1,37.6161686,128.377656
589,원주 중앙시장,강원 원주시,033-743-2570,"['가족여행', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리', '서울근교여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1658dcb9-c52f-4398-a881-3ab896af3c10&thumb,강원도 원주시 중앙시장길 6,37.3499847,127.949244
590,춘천 낭만시장 (구. 중앙시장),강원 춘천시,033-254-2558,"['가족여행', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리', '서울근교여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1196f3c2-5844-45c0-a274-a20929c6051e&thumb,강원 춘천시 죽림동 13-2,37.8777843,127.7253037
591,강릉 주문진종합시장,강원 강릉시,033-662-2180,"['가족여행', '강릉주문진종합시장', '강원권', '기차여행', '나들이', '나홀로여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ebd5ad19-2067-48e9-b060-52e56c399455&thumb,강원도 강릉시 주문진읍 시장1길 4-1,37.8910555,128.82786090000002
592,"양양전통시장 (4, 9일)",강원 양양군,033-671-2878,"['가족여행', '강원권', '사계절', '쇼핑', '시장맛집', '아이와함께', '양양전통시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d871e9a4-671d-4476-986d-4661cf1d2228&thumb,강원도 양양군 양양읍 남문5길 9,38.074993,128.6231795
593,"평창올림픽시장(구,평창전통시장)",강원 평창군,033-332-8804,"['가족여행', '강원권', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da88b4c3-f6e6-4790-ba64-10af2819671a&thumb,강원도 평창군 평창읍 평창시장1길 10,37.36680070000001,128.3946301
594,고성 DMZ박물관 뮤지엄샵,강원 고성군,033-681-0625,"['DMZ여행', '가족여행', '강원권', '고성DMZ박물관뮤지엄샵', '기념품판매', '기차여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3d1fa2e1-7915-4b4a-9028-22bc708d6eba&thumb,강원도 고성군 현내면 통일전망대로 369,38.5762182,128.3824776
595,"홍천 중앙시장 (1,6일)",강원 홍천군,033-434-2955,"['가족여행', '강원권', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b9f22349-389a-498a-8678-36e535b711b3&thumb,강원도 홍천군 홍천읍 홍천로8길 17,37.6912111,127.8860962
596,"횡성장 / 횡성시장 (1, 6일)",강원 횡성군,033-342-2389,"['가족여행', '강원권', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e0f824d6-73a9-4c4e-a833-b693bebb0f75&thumb,강원도 횡성군 횡성읍 삼일로 4-2,37.4898313,127.9866799
597,"임계사통팔달시장 / 임계장 (5, 10일)",강원 정선군,033-562-2930,"['가족여행', '강원권', '사계절', '쇼핑', '시장맛집', '아이와함께', '임계장', '재래시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=89b03a1a-042b-406a-b98a-e5530b4ce188&thumb,강원도 정선군 임계면 송계2길 6,37.4949106,128.8509341
598,강릉 동부시장,강원 강릉시,033-648-5976,"['가족여행', '강릉동부시장', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ef94efe5-eeeb-4123-baf5-8bb02670b249&thumb,강원도 강릉시 율곡로 2831,37.7568508,128.8979012
599,황지 자유시장,강원 태백시,033-552-2634,"['가족여행', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리', '서울근교여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6c71e182-57ac-47f8-ace8-3d5226ef05ae&thumb,강원도 태백시 시장안3길 5-1,37.173745200000006,128.9934461
600,"원주5일장 / 원주민속풍물시장 (2, 7일)",강원 원주시,033-746-9114,"['가족여행', '강원권', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c7510b51-fce7-431b-9634-57019bb56edf&thumb,강원도 원주시 강변로 531-1,37.3512506,127.9533259
601,사직번개시장 (삼척 번개시장),강원 삼척시,033-570-3351,"['가족여행', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리', '사직번개시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6c40565a-0941-4a08-8d5e-d3ceced2cc96&thumb,강원도 삼척시 중앙로 10,37.4306519,129.17855120000002
602,"통리장 (5, 15, 25일)",강원 태백시,033-550-2103,"['가족여행', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리', '서울근교여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=84bc4bdb-b6e2-477c-a956-4ec8f7bd2e9a&thumb,강원도 태백시 통리1길 39,37.1697078,129.03632439999998
